workload,size,category,track,variant_of,unit,mode_timing,valid,invalid_reason,excluded_runs,go_n,go_median_ns,go_mean_ns,go_min_ns,go_max_ns,go_std_between_runs_ns,go_cv_within_run,go_throughput_per_s,go_peak_rss_kb,go_rss_avg_measure_kb,go_cpu_util,go_cpu_ns_per_op,go_sys_ns_per_op,go_threads_max,go_op_p50_ns,rust_n,rust_median_ns,rust_mean_ns,rust_min_ns,rust_max_ns,rust_std_between_runs_ns,rust_cv_within_run,rust_throughput_per_s,rust_peak_rss_kb,rust_rss_avg_measure_kb,rust_cpu_util,rust_cpu_ns_per_op,rust_sys_ns_per_op,rust_threads_max,rust_op_p50_ns,go_alloc_objects_per_op,go_alloc_bytes_per_op,go_gc_cycles,go_gc_cpu_fraction,go_gc_pause_max_ns,rust_alloc_objects_per_op,rust_alloc_bytes_per_op,rust_peak_live_bytes,ratio_rust_over_go,ratio_ci_low,ratio_ci_high,p_value,significant,verdict,abs_diff_ns,pct_diff,mem_pct_diff,cpu_pct_diff,go_op_p95_ns,go_op_p99_ns,go_op_p99.9_ns,go_op_max_ns,rust_op_p95_ns,rust_op_p99_ns,rust_op_p99.9_ns,rust_op_max_ns
conc.prodcons,1p4c,concurrency,baseline,,messages,iter,True,,0,10,94718007.5,92918888.3394722,69879077.0,156655729.0,11565319.613341054,0.13154625862128624,10559605.819540698,6462.0,6145.119701619412,1.797865063560017,169982541.6666667,36909680.76923077,5.0,94718007.5,10,295266895.0,315160516.72,148468104.0,668215378.0,42179341.382661946,0.13809335521801103,3386838.4193192525,4110.0,3902.0,2.555189831753453,795166600.0,69289500.0,4.0,295266895.0,13.37857142857143,10353.476923076923,0.0,,0.0,24560.4,1393662.4,107409.0,3.1173258685788974,2.7639356389814345,3.9540634747576084,0.00018267179110955002,True,go_faster,200548887.5,211.73258685788974,-36.397400185701024,367.7930993403488,,,,,,,,
conc.prodcons,4p1c,concurrency,baseline,,messages,iter,True,,0,10,89992583.5,91187017.75562605,66116714.0,156955404.0,10171879.146977253,0.14883500024692112,11116292.813649926,6502.0,6156.0,1.7883150331211972,163253204.54545456,32066240.384615384,5.0,89992583.5,10,223769564.5,216465862.45,162755052.0,275660938.0,33015528.812063683,0.09178476222536808,4469967.634369797,4062.0,3826.0,2.0730909480604707,470370100.0,93578416.66666666,4.0,223769564.5,13.55,10413.706293706295,0.0,,0.0,8691.8,2503502.4,106217.0,2.486533398610564,1.9009954305048598,2.814773800985593,0.00018267179110955002,True,go_faster,133776981.0,148.65333986105645,-37.52691479544755,188.12304255199777,,,,,,,,
conc.prodcons,4p4c,concurrency,baseline,,messages,iter,True,,0,10,94638903.5,90501961.84837994,61651289.0,137095797.0,12636871.021182898,0.0978297683023463,10567185.67369896,6566.0,6217.491910480454,1.8899331641583048,177675545.45454544,46563813.63636364,5.0,94638903.5,10,367032582.5,356440809.32,238040057.0,534927336.0,45140063.23881146,0.15888403150537977,2726014.3010497363,4116.0,3890.0,2.8135008778164385,999957400.0,58501100.0,4.0,367032582.5,16.857142857142858,10695.012987012988,0.0,,0.0,24830.6,1409393.6,108345.0,3.8782421279849255,3.3385711364984387,5.164977306335157,0.00018267179110955002,True,go_faster,272393679.0,287.82421279849257,-37.3134328358209,462.7996792928479,,,,,,,,
conc.sleep,n10,concurrency,baseline,,tasks,iter,True,,0,10,10333267.0,10357605.2495253,10199088.0,12756174.0,29563.70018545641,0.008385555633795533,967.7482456664562,6778.0,6399.585325264145,0.02709424701369454,280412.3711340206,62154.63917525773,5.0,10333267.0,10,11408296.75,11396615.933937691,10316355.0,12993697.0,30438.199517902936,0.018746732572734792,876.555324397742,4042.0,3824.0,0.025578407793116473,291920.45454545453,194897.72727272726,4.0,11408296.75,35.27835051546391,2084.5360824742265,0.0,,0.0,13.0,2976.0,92183.0,1.104035804939522,1.1011747465096748,1.1066341232060444,0.00018267179110955002,True,go_faster,1075029.75,10.403580493952202,-40.36588964296253,4.103985628342239,,,,,,,,
conc.sleep,n100,concurrency,baseline,,tasks,iter,True,,0,10,10559643.0,10601909.04023423,10313296.0,16460362.0,49100.34537299327,0.01332565931826979,9470.02439538288,9542.0,8428.713356690121,0.0577121238479999,610326.3157894737,216229.78723404254,5.0,10559643.0,10,11536597.5,11560254.564713495,10477333.0,16036712.0,43831.47566164956,0.017309385920790694,8668.070834788488,4166.0,3918.0,0.04531696436581473,524264.367816092,191867.816091954,4.0,11536597.5,305.0,17880.0,0.0,,0.0,103.0,27456.0,116790.0,1.0925177584128554,1.085998298944074,1.0990551180280752,0.00018267179110955002,True,go_faster,976954.5,9.251775841285543,-56.34038985537623,-14.100972831567693,,,,,,,,
conc.sleep,n100k,concurrency,baseline,,tasks,iter,True,,0,10,153953266.5,152771369.44821426,115645053.0,179242442.0,9357706.426463354,0.08883908080517194,649563.2240279815,78314.0,69638.7052672077,2.500422514377579,379169000.0,20391000.0,6.0,153953266.5,10,130814811.75,123157861.36527777,93625936.0,164439429.0,16869258.792565174,0.10085417232877675,764548.7424429958,89616.0,67278.5583059503,2.2276773276447197,280582020.8333334,60823187.5,4.0,130814811.75,300511.9285714285,17820541.14285714,11.0,0.057431966240773846,2166306.0,100003.125,27200264.0,28088508.0,0.8497046845706259,0.6741403038459257,0.8897202129411873,0.0005828399431792743,True,rust_faster,-23138454.75,-15.029531542937416,14.431646959675154,-26.000801533529017,,,,,,,,
conc.sleep,n10k,concurrency,baseline,,tasks,iter,True,,0,10,19971675.0,21471783.25490612,15735809.0,45054472.0,579420.5621108806,0.17829464497171332,500709.2319597491,42922.0,41554.84841461563,1.844205154472673,40252583.25624422,1415298.9130434783,6.0,19971675.0,10,19438732.5,19415616.78826328,15894126.0,23247769.0,1015069.2997315996,0.0635686138633839,514635.90061718505,14044.0,10507.103416677783,1.5342279173196554,29727801.7018128,5310310.025897151,4.0,19438732.5,30017.147058823528,1769352.2028985508,13.0,0.050135763448083404,1605324.0,10003.0,2720256.0,2888730.0,0.9733150824855702,0.9165618271133298,1.0240615437870457,0.10410988966022681,False,no_measurable_difference,-532942.5,-2.668491751442981,-67.28018265691253,-26.14684748909563,,,,,,,,
conc.sleep,n1k,concurrency,baseline,,tasks,iter,True,,0,10,11587320.5,11628418.732391432,10617846.0,15140959.0,170229.09019795127,0.03302064293906797,86303.52826417386,13662.0,13431.486290607048,0.27179909378830786,3172123.09542903,201027.95923700026,5.0,11587320.5,10,12508146.75,12591012.202316543,11297037.0,26613593.0,162234.7061444639,0.02463955186417418,79948.13129383931,5164.0,4824.858761412916,0.20744113601241326,2593191.12654321,574156.4306922958,4.0,12508146.75,3006.3102445472573,176643.29519945907,5.0,0.0027547610891356135,423890.0,1003.0,272256.0,368984.0,1.079468437073092,1.0666254138319136,1.1013324529662434,0.00018267179110955002,True,go_faster,920826.25,7.946843707309209,-62.201727419118725,-18.250614855396062,,,,,,,,
conc.spawn-join,n10,concurrency,baseline,,tasks,iter,True,,0,10,51117752.0,50818017.573438145,32093768.0,74945550.0,3158253.928558152,0.10848920739887483,1956275.255427838,14026.0,12782.939845526753,1.383055934564429,71228800.0,22182639.285714284,6.0,51117752.0,10,143600080.25,143113986.7642857,52508574.0,178571087.0,9105207.527505761,0.07205364784764673,696932.3956029366,4074.0,3886.0,1.3583943261463691,193305723.21428573,88613392.85714287,4.0,143600080.25,210004.3842105263,7360353.619047619,41.0,0.009812557493082918,2645222.0,100002.0,12800336.0,90882.0,2.8092017866904633,2.6562771668165306,3.1638942786867856,0.00018267179110955002,True,go_faster,92482328.25,180.92017866904632,-70.95394267788393,171.38702773918098,,,,,,,,
conc.spawn-join,n100,concurrency,baseline,,tasks,iter,True,,0,10,46105757.0,49823330.28555255,31753459.0,76305609.0,10130267.269726707,0.1764314950598611,2210320.852813255,15694.0,13686.632902830404,1.787993199624395,85390622.72727272,10692155.303030305,6.0,46105757.0,10,55345958.25,56343266.6048366,37663828.0,109550462.0,4556789.301862826,0.11420646388324815,1808874.1969228508,4100.0,3870.0,1.6912134003117962,92010710.52631578,31960750.0,4.0,55345958.25,201004.8390151515,7217345.111111111,43.5,0.011492028833905082,1896538.0,100002.0,12801056.0,102295.0,1.2004131772524633,0.9310348171587449,1.5103675065415383,0.14046504815835495,False,no_measurable_difference,9240201.25,20.04131772524633,-73.87536638205684,7.752710529102027,,,,,,,,
conc.spawn-join,n100k,concurrency,baseline,,tasks,iter,True,,0,10,83474168.0,74249053.32287066,41199871.0,105565709.0,17075284.942817852,0.1580876565723713,1198031.4825159726,18012.0,13493.10568768948,2.186791447296716,170701307.6923077,10553913.461538462,6.0,83474168.0,10,86922775.5,83176068.77971445,59129548.0,104707979.0,10480285.16336321,0.06566776638403607,1150457.8963554325,29668.0,20410.123835043843,2.0981678601160647,185097625.0,52656237.17948718,4.0,86922775.5,200011.42464114833,8006001.95215311,42.0,0.019663930711613965,1183097.0,100002.0,13600256.0,13688375.0,1.041313469575402,0.9254260602227441,1.4445930212595042,0.07566157214388704,False,no_measurable_difference,3448607.5,4.131346957540206,64.71241394625805,8.433630358381272,,,,,,,,
conc.spawn-join,n10k,concurrency,baseline,,tasks,iter,True,,0,10,83730951.0,74288397.592674,41868953.0,108262884.0,15975424.216505375,0.10827819561789719,1194323.665112528,19888.0,13804.941981656188,2.1763427562181197,168810980.76923078,8128288.461538462,6.0,83730951.0,10,74520560.5,73621334.5812982,50627584.0,102323009.0,11622241.458875697,0.1539808943744087,1343046.3105964656,6478.0,5688.052800527827,2.043944451738768,149156250.0,41574780.21978022,4.0,74520560.5,200066.17857142858,7310132.571428571,35.5,0.01697973103044616,899010.0,100002.07692307692,12880260.923076924,1448439.0,0.890000168515941,0.7220255473729934,1.0985104040167968,0.3846730627355087,False,no_measurable_difference,-9210390.5,-10.999983148405898,-67.42759452936444,-11.643040446580507,,,,,,,,
conc.spawn-join,n1k,concurrency,baseline,,tasks,iter,True,,0,10,58700369.25,66792852.66327687,42192000.0,95838266.0,18206433.543957636,0.20090937891127725,1707004.656676143,19340.0,14036.145202097501,2.1348795198018777,139050793.75,9357628.205128204,6.0,58700369.25,10,65553444.5,68806596.96057315,49901844.0,104851364.0,9387251.182011941,0.18233055425820618,1528096.4847986323,4576.0,4470.71428481176,2.03101762142807,138638600.0,33476928.30882353,4.0,65553444.5,200106.51587301586,7210909.142857144,36.0,0.012695123787653126,1107125.0,100002.0,12808256.0,224567.0,1.1167467145021408,0.7277766160392841,1.4962592307855558,0.6775849579524755,False,no_measurable_difference,6853075.25,11.674671450214088,-76.33919338159255,-0.2964339425067108,,,,,,,,
cpu.csvparse,100MiB,cpu,baseline,,bytes,iter,True,,0,10,408440404.5,408924711.34000003,387540472.0,455468397.0,6603892.114388871,0.035292537199925915,256726976.10819936,209032.0,208896.0,0.9922806016068734,404724300.0,805100.0,3.0,408440404.5,10,407259505.5,414046625.73999995,389715817.0,487510284.0,8075943.937396235,0.04498712405624641,257472407.2800597,104792.0,104776.0,0.9915180261107883,410221700.0,4900.0,1.0,407259505.5,26.0,2664.0,0.0,,0.0,25.0,4890.0,104895845.0,0.9971087605756203,0.9846652978773311,1.0218073677985602,0.6775849579524755,False,no_measurable_difference,-1180899.0,-0.289123942437972,-49.86796279995407,1.3583073712154174,,,,,,,,
cpu.csvparse,10MiB,cpu,baseline,,bytes,iter,True,,0,10,40080554.25,41288628.071294874,38575528.0,69554838.0,747893.3867693605,0.08666808560991945,261616440.60324997,24594.0,24444.159264991664,0.9942720184290764,41000553.33333333,158306.15384615384,3.0,40080554.25,10,39773179.25,40843169.06054905,38893861.0,64747033.0,435478.4922383398,0.05592328742487729,263638017.88211426,12628.0,12620.0,0.996598107033052,40391061.538461536,160.0,1.0,39773179.25,26.0,2664.0,0.0,,0.0,25.0,4890.0,10524078.0,0.9923310691243747,0.9748452831472206,1.003258715080665,0.18587673236587576,False,no_measurable_difference,-307375.0,-0.7668930875625304,-48.65414328698057,-1.486545291027273,,,,,,,,
cpu.csvparse.rust-lto,100MiB,cpu,tuned,cpu.csvparse,bytes,iter,True,,0,10,403942927.5,413221841.56,388383817.0,467043627.0,11384637.74362297,0.04731792468832688,259585342.1950937,209036.0,208896.0,0.988184467340812,408115600.0,810900.0,3.0,403942927.5,10,372567167.5,380044898.03999996,357642657.0,446268111.0,11752059.284144044,0.053118938579511145,281446122.4829849,104676.0,104608.0,0.9911653339313908,376292300.0,5800.0,1.0,372567167.5,26.0,2664.0,0.0,,0.0,0.0,0.0,,0.9223262548643087,0.8909561241940726,0.9568653509897678,0.00024612812790522973,True,rust_faster,-31375760.0,-7.767374513569123,-49.924414933312924,-7.797619105959194,,,,,,,,
cpu.fib,n35,cpu,baseline,,calls,iter,True,,0,10,52036467.25,53721864.60178362,51143987.0,121015868.0,988133.6927085337,0.030791863400683673,573844871.470274,3428.0,3328.0,0.989270503221962,51971875.0,199550.0,3.0,52036467.25,10,26888947.5,27805148.296173226,26080848.0,48816062.0,337793.9436395483,0.083829415587938,1110522779.322307,2388.0,2356.0,0.9865892044755642,27011640.765765764,0.0,1.0,26888947.5,0.0,0.0,0.0,,0.0,0.0,0.0,37424.0,0.5167327630220708,0.5061723630784859,0.5213273368679272,0.00018267179110955002,True,rust_faster,-25147519.75,-48.326723697792914,-30.33838973162194,-48.02642628197316,,,,,,,,
cpu.fib.rust-lto,n35,cpu,tuned,cpu.fib,calls,iter,True,,0,10,51755613.75,53185624.55248538,50978517.0,70249759.0,672641.568083257,0.05325432703520194,576960697.9723743,3426.0,3328.0,0.9932562950341877,52413421.05263158,200342.1052631579,3.0,51755613.75,10,25025334.0,25782213.693114035,24575610.0,44071532.0,230543.59953750853,0.0743755478748222,1193219564.6637974,2214.0,2144.0,0.9899706490968646,25320725.0,0.0,1.0,25025334.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.48352888096124647,0.47611433347895515,0.48777125460464266,0.00018267179110955002,True,rust_faster,-26730279.75,-51.647111903875356,-35.37653239929948,-51.69037912145844,,,,,,,,
cpu.mandelbrot,w4000,cpu,baseline,,pixels,iter,True,,0,10,1566885004.0,1567610948.7199998,1536448288.0,1608511072.0,12773549.222563403,0.009307439126986138,10211344.485515343,5384.0,5248.0,0.9924274561922373,1554783700.0,2774900.0,3.0,1566885004.0,10,1532019984.0,1536080109.94,1500883465.0,1617367943.0,8511100.812977921,0.00919232934629085,10443727.998457305,4342.0,4296.0,0.9905518000814475,1520652000.0,300.0,1.0,1532019984.0,0.0,0.0,0.0,,0.0,0.0,0.0,2037283.0,0.977748832932222,0.9743802044772776,0.9887844239690388,0.00018267179110955002,True,rust_faster,-34865020.0,-2.2251167067778,-19.35364041604755,-2.1952699915750338,,,,,,,,
cpu.mandelbrot.rust-lto,w4000,cpu,tuned,cpu.mandelbrot,pixels,iter,True,,0,10,1564096346.5,1561254048.6600003,1532451495.0,1593572139.0,9158528.00165997,0.008716784687424478,10229551.002146225,5384.0,5248.0,0.9936557428340047,1550642800.0,3529500.0,3.0,1564096346.5,10,1529088316.0,1532924380.8799999,1500932592.0,1581105379.0,14245277.946849892,0.012553937409866888,10463755.102165135,4198.0,4128.0,0.9920875024787336,1518317100.0,0.0,1.0,1529088316.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.9776177275918213,0.9725487215628594,0.9859954265488884,0.00024612812790522973,True,rust_faster,-35008030.5,-2.238227240817866,-22.028231797919762,-2.0846645017150305,,,,,,,,
cpu.matmul,n1024,cpu,baseline,,flops,iter,True,,0,10,1080325455.5,1086281130.24,1026913940.0,1228719247.0,20179209.70513806,0.037424111381450034,1987836698.379968,28258.0,28160.0,0.9926967498754167,1080885500.0,2401000.0,3.0,1080325455.5,10,368285648.5,370011698.3,308094032.0,432538058.0,28568761.599971212,0.08659250017112578,5831079151.559392,26972.0,26956.0,0.9951547133889456,368009300.0,1000.0,1.0,368285648.5,0.0,0.0,0.0,,0.0,0.0,0.0,25203159.0,0.34090249991336985,0.31826765781133964,0.3602365329007013,0.00018267179110955002,True,rust_faster,-712039807.0,-65.90975000866301,-4.550923632245736,-65.95298021853378,,,,,,,,
cpu.matmul,n256,cpu,baseline,,flops,iter,True,,0,10,16211303.75,16878205.812790595,15705475.0,32035327.0,417647.08415633516,0.09168809472621928,2069817165.510549,4980.0,4864.0,0.995865181705139,16610615.027322404,26.331719128329297,3.0,16211303.75,10,4182675.5,4392047.5887299385,4087304.0,11284103.0,63605.42321673959,0.1093689173982513,8022278582.70141,3932.0,3868.0,0.9984020505187103,4324915.770404272,0.0,1.0,4182675.5,0.0,0.0,0.0,,0.0,0.0,0.0,1611189.0,0.25800981614449114,0.2547242198679088,0.26144938672382334,0.00018267179110955002,True,rust_faster,-12028628.25,-74.19901838555089,-21.044176706827308,-73.9629401843922,,,,,,,,
cpu.matmul,n512,cpu,baseline,,flops,iter,True,,0,10,129536660.75,131789040.925,126599066.0,159876797.0,3158869.5864101048,0.02813059166420646,2072284071.9588404,9640.0,9472.0,0.9967939618316153,130410375.0,464000.0,3.0,129536660.75,10,41459335.75,42127846.950008854,36035928.0,61858256.0,2281413.409281152,0.06757726117599196,6474724285.134441,8542.0,8476.0,0.9995077091214539,42222145.833333336,0.0,1.0,41459335.75,0.0,0.0,0.0,,0.0,0.0,0.0,6328885.0,0.3200587039217776,0.30215473635297646,0.33260943656613357,0.00018267179110955002,True,rust_faster,-88077325.0,-67.99412960782225,-11.390041493775934,-67.62362976616443,,,,,,,,
cpu.matmul-rows,n512,cpu,idiomatic,cpu.matmul,flops,iter,True,,0,10,88248988.75,91873526.11666664,85607544.0,160256596.0,1876522.4944168143,0.09711885710204307,3041796766.7499847,9634.0,9472.0,0.9927231797637368,91482681.81818181,166625.0,3.0,88248988.75,10,39928721.5,40696519.22485792,35170857.0,66568842.0,2356879.8936895607,0.09130816599176461,6723811524.565054,8540.0,8524.0,0.9991531711607611,40528660.0,0.0,1.0,39928721.5,0.0,0.0,0.0,,0.0,0.0,0.0,6328890.0,0.4524552866335253,0.4336493147633944,0.4813582154916347,0.00018267179110955002,True,rust_faster,-48320267.25,-54.75447133664747,-11.35561552833714,-55.69799748486921,,,,,,,,
cpu.matmul.rust-lto,n512,cpu,tuned,cpu.matmul,flops,iter,True,,0,10,130696055.25,134230781.33392859,126951806.0,163627867.0,6076217.781514835,0.0363598991241213,2053893261.8203175,9636.0,9472.0,0.9949929181165376,131732000.0,785.7142857142857,3.0,130696055.25,10,42234330.0,43785616.635967344,36147367.0,64874113.0,3170974.727264095,0.0880218631999911,6356121008.822741,8432.0,8352.0,0.999791191192242,43625762.68115942,0.0,1.0,42234330.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.32314923292223846,0.3072695101744473,0.3570155911586718,0.00018267179110955002,True,rust_faster,-88461725.25,-67.68507670777615,-12.49481112494811,-66.88294212404016,,,,,,,,
cpu.nbody,10M,cpu,baseline,,steps,iter,True,,0,10,874861775.5,886288568.54,841580527.0,956028452.0,15514176.07989028,0.018831492616463934,11430390.972258834,3424.0,3328.0,0.9918739850408602,873860500.0,1600800.0,3.0,874861775.5,10,473950609.5,477576297.78000003,463640630.0,502717076.0,5883779.103799828,0.022840789101257974,21099266.954572164,2384.0,2378.0,0.991626539415774,473664900.0,0.0,1.0,473950609.5,0.0,0.0,0.0,,0.0,0.0,0.0,37782.0,0.5417434191008383,0.5313072120617476,0.5488873185184854,0.00018267179110955002,True,rust_faster,-400911166.0,-45.825658089916175,-30.373831775700932,-45.79627984100437,,,,,,,,
cpu.nbody.rust-lto,10M,cpu,tuned,cpu.nbody,steps,iter,True,,0,10,880543455.0,889198376.2,831979442.0,1015196897.0,12044986.556028537,0.031732536146685426,11356623.129237335,3426.0,3328.0,0.9910084893241,881017900.0,1999500.0,3.0,880543455.0,10,467717398.0,469681269.48,436595105.0,509727355.0,6799242.804358982,0.03108771587694822,21380462.659321398,2212.0,2208.0,0.9951792988155915,467547100.0,0.0,1.0,467717398.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5311690131181545,0.523957089579023,0.5371895163054221,0.00018267179110955002,True,rust_faster,-412826057.0,-46.88309868818456,-35.43490951546994,-46.93103284280603,,,,,,,,
cpu.sha256-lib,256MiB,cpu,baseline,,bytes,iter,True,,0,10,765719313.0,773972528.1200001,740559388.0,835551776.0,13608161.662828648,0.029323681849714414,350566464.73887956,265928.0,265856.0,0.9930506069976819,766137300.0,2298600.0,3.0,765719313.0,10,1289550608.5,1299330768.66,1249405286.0,1388985817.0,26961989.18709382,0.020957981098980078,208165237.6390308,264536.0,264470.0,0.9921600574801275,1292438700.0,2100.0,1.0,1289550608.5,0.0,0.0,0.0,,0.0,0.0,0.0,268472701.0,1.6841035436963048,1.65376193115788,1.727083401906005,0.00018267179110955002,True,go_faster,523831295.5,68.41035436963048,-0.5234499563791702,68.69544140456286,,,,,,,,
cpu.sha256-lib,64MiB,cpu,baseline,,bytes,iter,True,,0,10,189268166.75,192877673.95666668,185331277.0,233626388.0,6285182.496707387,0.020602195236372856,354570456.14506507,69092.0,68992.0,0.9964241368372773,190306833.3333333,18000.0,3.0,189268166.75,10,322144257.0,328595462.84000003,313506666.0,367808220.0,8618187.09848774,0.031122387994069765,208319326.35295075,67924.0,67890.0,0.9876649874882669,323217400.0,1600.0,1.0,322144257.0,0.0,0.0,0.0,,0.0,0.0,0.0,67146107.0,1.7020519748865799,1.65105217058379,1.7340988192644204,0.00018267179110955002,True,go_faster,132876090.25,70.20519748865797,-1.6904996236901522,69.84014411813905,,,,,,,,
cpu.sha256-portable,256MiB,cpu,baseline,,bytes,iter,True,,0,10,1639781061.0,1648147824.6399999,1580309704.0,1754936117.0,22655946.975762405,0.021995267795756883,163702014.4791305,265922.0,265779.47083274357,0.9903819568147492,1629694500.0,3556600.0,3.0,1639781061.0,10,1220627908.5,1227267842.8800004,1174872860.0,1287984688.0,19095639.53889617,0.018848980561905763,219915916.29854995,264534.0,264496.0,0.9928317172214831,1209979200.0,4900.0,1.0,1220627908.5,0.0,0.0,0.0,,0.0,0.0,0.0,268472706.0,0.744384684962525,0.7381237688005372,0.7628420840718411,0.00018267179110955002,True,rust_faster,-419153152.5,-25.5615315037475,-0.5219575665044637,-25.75423185142982,,,,,,,,
cpu.sha256-portable,64MiB,cpu,baseline,,bytes,iter,True,,0,10,415621278.0,417202801.94,395168146.0,455236059.0,10954907.036925271,0.03309898386178092,161466587.67900205,69096.0,68992.0,0.9900753052092841,410954000.0,1591100.0,3.0,415621278.0,10,301886171.0,307280969.84,293709353.0,376624281.0,6007089.4790213425,0.031145649058225772,222298674.6542202,67924.0,67916.0,0.9917884750695021,301974700.0,2200.0,1.0,301886171.0,0.0,0.0,0.0,,0.0,0.0,0.0,67146112.0,0.7263491716610332,0.7146865363530153,0.7463367558906003,0.00018267179110955002,True,rust_faster,-113735107.0,-27.365082833896683,-1.696190806993169,-26.51861278877928,,,,,,,,
cpu.sha256-portable.rust-lto,256MiB,cpu,tuned,cpu.sha256-portable,bytes,iter,True,,0,10,1651184027.0,1653087691.8600001,1581699946.0,1767378814.0,35657063.53221117,0.01790884689350206,162571576.8906644,265922.0,265779.08736142935,0.9915872500705649,1640050400.0,3557800.0,3.0,1651184027.0,10,1225525269.0,1229350845.9199998,1174916908.0,1331138655.0,21004131.333400626,0.027285194457968287,219037099.76411575,264360.0,264352.0,0.9906795395726149,1223803500.0,3900.0,1.0,1225525269.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.7422099832364718,0.7263007937899539,0.7588286678363297,0.00018267179110955002,True,rust_faster,-425658758.0,-25.77900167635282,-0.5873902873775017,-25.380128561902733,,,,,,,,
cpu.sieve,1e7,cpu,baseline,,numbers,iter,True,,0,10,37450859.5,38597986.746271476,35702004.0,64153950.0,1167426.6264835626,0.03509879883281744,267024902.17644864,13256.0,13184.0,0.9957968511072224,38643884.615384616,149970.08547008547,3.0,37450859.5,10,35374527.5,36125806.33557745,32878160.0,53655618.0,1070866.3688488156,0.06096060622297942,282689350.8173033,12152.0,12108.0,0.991700737574202,35802982.14285715,91.26984126984127,1.0,35374527.5,0.0,0.0,0.0,,0.0,0.0,0.0,10037335.0,0.9445584953797923,0.8965122020273963,0.968362799919,0.0028272720911168077,True,rust_faster,-2076332.0,-5.544150462020771,-8.328304164152083,-7.351493000257194,,,,,,,,
cpu.sieve,1e8,cpu,baseline,,numbers,iter,True,,0,10,1366840184.5,1363815128.3799999,1271304786.0,1462785113.0,36321008.842342705,0.02381167989044349,73161963.08349225,101250.0,101120.0,0.991498554206198,1353773300.0,3480100.0,3.0,1366840184.5,10,1321829014.0,1334185376.28,1232282703.0,1460478968.0,39108941.08556128,0.023563890388526063,75652785.98313786,100048.0,100016.0,0.9924400754404054,1315476800.0,1900.0,1.0,1321829014.0,0.0,0.0,0.0,,0.0,0.0,0.0,100037241.0,0.9670691782328119,0.9400567661583701,1.002706688530915,0.07566157214388704,False,no_measurable_difference,-45011170.5,-3.2930821767188103,-1.1871604938271605,-2.8288709786195367,,,,,,,,
cpu.sieve.rust-lto,1e8,cpu,tuned,cpu.sieve,numbers,iter,True,,0,10,1358824027.0,1366777412.6200001,1282473133.0,1490387860.0,26164794.9021404,0.018464652106026148,73593119.17974299,101248.0,101120.0,0.991246692272995,1342857000.0,3100900.0,3.0,1358824027.0,10,1379774317.5,1374661108.6,1295098294.0,1498699537.0,25197623.17051843,0.02422117910761546,72475776.75521992,99874.0,99796.0,0.9944437008810039,1361153000.0,600.0,1.0,1379774317.5,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0154179570597186,0.991890944104341,1.029761440979602,0.3447042220069576,False,no_measurable_difference,20950290.5,1.5417957059718668,-1.3570638432364095,1.3624682300498117,,,,,,,,
cpu.sort-stable,1M,cpu,baseline,,elements,iter,True,,0,10,443337916.0,446862972.4599999,421547482.0,496053277.0,14961620.199212296,0.025494844922473302,2255634.794000765,34996.0,34816.0,0.998474690730965,444692100.0,759200.0,3.0,443337916.0,10,48290813.5,50307842.59796992,44734067.0,67886793.0,2027595.0448214752,0.07806528609387141,20708297.794141136,41458.0,41452.0,1.033965246012412,51491610.71428572,741.8546365914788,1.0,48290813.5,0.0,0.0,0.0,,0.0,1.0,8000000.0,40034495.0,0.10892552104656891,0.10600147975023384,0.11358830118446815,0.00018267179110955002,True,rust_faster,-395047102.5,-89.1074478953431,18.464967424848556,-88.42083978683549,,,,,,,,
cpu.sort-u64,10M,cpu,baseline,,elements,iter,True,,0,10,1100449221.5,1101732871.18,1066186061.0,1158984438.0,11493071.34758477,0.016783954464354794,9087200.1411364,160240.0,160128.0,1.0046329870053712,1103701700.0,2396800.0,3.0,1100449221.5,10,239697503.5,239937969.06,225169275.0,286150031.0,7254956.062931475,0.04099142549756421,41722591.832291394,158644.0,158512.0,1.028505130440854,246816800.0,0.0,1.0,239697503.5,0.0,0.0,0.0,,0.0,0.0,0.0,160037305.0,0.2178178682095601,0.2110876002659792,0.2216842470719568,0.00018267179110955002,True,rust_faster,-860751718.0,-78.218213179044,-0.9960059910134798,-77.63736342890475,,,,,,,,
cpu.sort-u64,1M,cpu,baseline,,elements,iter,True,,0,10,91624398.5,93669981.72727272,90348778.0,116232072.0,926802.8934713681,0.042787623879887896,10914136.294787966,19438.0,19328.0,1.010637379317866,94064500.0,183590.9090909091,3.0,91624398.5,10,18528947.75,19033657.391171243,17432308.0,29616843.0,457734.30805235327,0.08068725416605328,53972020.45511756,18016.0,17996.0,1.0472318428878573,19738775.506638713,20.408163265306122,1.0,18528947.75,0.0,0.0,0.0,,0.0,0.0,0.0,16037527.0,0.20222722389822836,0.19689284021553916,0.20575415291812257,0.00018267179110955002,True,rust_faster,-73095450.75,-79.77727761017717,-7.315567445210412,-79.01570145311068,,,,,,,,
