run_id,workload,tier,test,level,connections,rate_frac,target_rps,lang,impl,round,ok,flags,error,rps,requests,error_count,error_rate,lat_mean_us,lat_max_us,server_cpu_util,requests_per_cpu_second,server_rss_avg_kb,server_rss_peak_kb,server_hwm_kb,server_threads_max,loadgen_cpu_util,steal_server,server_ready_ms,lat_p50_us,lat_p75_us,lat_p90_us,lat_p95_us,lat_p99_us,lat_p99.9_us,lat_p99.99_us
20260925T083500Z-native-vm,http.users,primary,throughput,c5000,5000,,,go,http,3,True,,,42553.912951465085,1280054,0,0.0,116478.791,191864,1.7947325127702858,23710.448575860682,168864.0,168864,168976,5,0.8763233089249486,0.007683114222298105,7.938966,115788,127553,138394,145349,158768,181892,189254
20260925T083500Z-native-vm,http.users,primary,throughput,c5000,5000,,,go,http,4,True,,,42098.26907053189,1265473,0,0.0,117471.746,191587,1.7806903928822433,23641.543324323335,165353.62705512048,165408,165520,6,0.8759948486538929,0.009248158931323858,9.037952,117787,128680,138448,144252,160126,180559,187739
20260925T083500Z-native-vm,http.users,primary,throughput,c5000,5000,,,rust,http-axum,0,True,,,66486.66927613174,1997387,0,0.0,103834.264,436361,1.921685793060939,34598.095857402936,146366.45517490435,147248,147580,3,1.1720003526158393,0.010896898575020955,8.050986,84444,195234,263249,293719,344485,410667,430103
20260925T083500Z-native-vm,http.users,primary,throughput,c5000,5000,,,rust,http-axum,1,True,,,72441.28964616155,2180598,0,0.0,93941.452,389896,1.97400000658,36697.71499731032,148106.3613983508,148692,148804,3,1.2819920298128176,0.0076361221779548474,8.155364,77366,175773,235803,263016,308345,362537,377992
20260925T083500Z-native-vm,http.users,primary,throughput,c5000,5000,,,rust,http-axum,2,True,,,67562.36119402568,2032807,0,0.0,99805.198,379401,1.9509275562847668,34630.89184238472,140114.96752097041,140684,140884,3,1.1916563152249189,0.00817347789824854,8.646381,82706,189679,253784,279745,320860,352213,373518
20260925T083500Z-native-vm,http.users,primary,throughput,c5000,5000,,,rust,http-axum,3,True,,,73980.33962819495,2221927,0,0.0,95641.87,411047,1.975799916438198,37443.234516155026,144004.4325013287,144780,144936,3,1.2503277077755552,0.007486275162202629,7.821762,74666,180626,244903,271193,324418,372731,397921
20260925T083500Z-native-vm,http.users,primary,throughput,c5000,5000,,,rust,http-axum,4,True,,,67699.39239116828,2035721,0,0.0,100790.402,386563,1.9374780995100838,34942.016845654645,148341.19194156615,149124,149416,3,1.206324738269573,0.010151439507405558,8.875534,81942,188984,257223,285519,324123,365370,382069
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c10,10,,,go,http-gin,0,True,,,39862.87829011356,1199860,0,0.0,426.217,17768,1.5885719703946146,25093.5299331835,15774.339118964135,16036,16176,6,0.7216620802876478,0.010438413361169102,8.435807,213,354,710,2018,4093,5520,9383
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c10,10,,,go,http-gin,1,True,,,39634.10420494513,1192971,0,0.0,437.473,20139,1.5852183988904294,25002.29888366609,15771.291731756355,16240,16472,6,0.7249955085078257,0.011809656130600903,8.286635,213,358,738,2094,4154,6460,15358
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c10,10,,,go,http-gin,2,True,,,41251.37374288344,1241639,0,0.0,403.496,24234,1.6305858419777688,25298.498662817325,15913.87853874769,16432,16432,6,0.7333292562915558,0.009177489177489178,7.687481,206,340,645,1716,4049,6452,16974
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c10,10,,,rust,http-actix,0,True,,,81255.15989914919,2445773,0,0.0,130.123,10169,1.962683416042951,41400.03386943125,4176.0,4176,4412,4,1.1516565257167408,0.008497167610796401,7.960281,112,132,159,184,539,3132,5797
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c10,10,,,rust,http-actix,1,True,,,82439.14052505573,2481384,0,0.0,128.717,9579,1.9630199338163707,41996.079155845924,4164.0,4164,4320,4,1.1586386663480939,0.008639308855291577,8.140627,110,130,157,182,491,3415,7071
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c10,10,,,rust,http-actix,2,True,,,81319.15950081024,2439879,0,0.0,131.308,7690,1.9566383859393577,41560.648142845224,4176.0,4176,4324,4,1.1619891039119739,0.01150575287643822,8.204946,111,132,160,188,649,3017,4997
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c100,100,,,go,http-gin,0,True,,,50142.98667643232,1505061,0,0.0,2165.745,67385,1.92604733020548,26034.14043365322,16718.778257424045,17000,17000,6,0.8483291174769511,0.009905977165883144,9.066742,1926,3031,4244,5070,7286,13357,59151
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c100,100,,,go,http-gin,1,True,,,48194.39743282926,1446329,0,0.0,2216.543,23632,1.931737259889229,24948.733160322667,16641.970056421404,17044,17044,6,0.8433277614668133,0.009739714525608732,9.387285,2005,3150,4397,5222,7269,10595,13764
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c100,100,,,go,http-gin,2,True,,,48271.83997805509,1448975,0,0.0,2219.317,16785,1.9243642819283848,25084.564513784466,16629.784998746487,16916,17212,6,0.8479943113432283,0.012066365007541479,8.204896,1999,3147,4410,5251,7394,10895,14361
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c100,100,,,rust,http-actix,0,True,,,88484.9060884255,2658851,0,0.0,1129.392,21268,1.9801467552568015,44686.03443331656,5668.0,5668,5872,4,1.208987262271403,0.008824508824508824,8.110651,1099,1207,1354,1521,2057,5734,15160
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c100,100,,,rust,http-actix,1,True,,,87536.12673333478,2628714,0,0.0,1153.109,18618,1.9727652163261118,44372.29833986715,5732.0,5732,5888,4,1.2339877492164233,0.010329890036654448,8.548536,1108,1222,1397,1625,2519,8393,16139
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c100,100,,,rust,http-actix,2,True,,,87175.97986671017,2618749,0,0.0,1151.314,24004,1.9737854409356623,44166.89780900647,5624.0,5624,5760,4,1.2329845805414328,0.00949050949050949,7.975273,1115,1230,1407,1590,2484,7556,17989
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c1000,1000,,,go,http-gin,0,True,,,41094.15261028854,1236458,0,0.0,24247.473,68519,1.8339482887323377,22407.476188270088,44374.016207085064,44516,44720,5,0.836662223125711,0.010531679972821471,7.945424,23708,27664,31842,34987,44463,54175,64317
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c1000,1000,,,go,http-gin,1,True,,,40335.999819783654,1213999,0,0.0,24652.722,65841,1.8312653920490662,22026.299407455248,44371.02860137281,44456,44772,6,0.8249930307888731,0.009994917838387261,8.400294,24194,28201,32422,35525,43741,53093,58750
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c1000,1000,,,go,http-gin,2,True,,,40759.857693388694,1223117,0,0.0,24434.462,79669,1.825873941339394,22323.478511056877,44372.40330047481,44388,44576,5,0.8376582371442947,0.007664793050587634,8.364527,23958,27972,32041,35071,43095,56409,69634
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c1000,1000,,,rust,http-actix,0,True,,,76788.18677937656,2311083,0,0.0,12918.14,29053,1.9835359852362977,38712.777257846836,21214.79097311192,21232,21356,4,1.2539909021706055,0.007972097658196313,8.081219,12821,13635,14668,16015,18765,22703,26301
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c1000,1000,,,rust,http-actix,1,True,,,76806.41151792776,2307509,0,0.0,12924.815,37302,1.976610792261841,38857.6303532361,21054.837229055516,21072,21132,4,1.2959821235681828,0.011312593578439528,8.932157,12734,13637,14949,16697,18978,22795,35772
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c1000,1000,,,rust,http-actix,2,True,,,76117.23868756228,2284862,0,0.0,13044.025,42957,1.9815710823036783,38412.570392918766,21174.03344179112,21188,21296,4,1.250838861559247,0.008658008658008658,8.562816,12916,13617,14712,16439,18798,24924,40588
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c5000,5000,,,go,http-gin,0,True,,,41725.55278734801,1255575,0,0.0,118504.821,188110,1.78790092785281,23337.732050655937,168932.0,168932,169156,5,0.8976621131259874,0.010741687979539642,8.376962,118274,130297,141128,147056,159962,178402,185306
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c5000,5000,,,go,http-gin,1,True,,,41989.202137524626,1261512,0,0.0,117741.469,172379,1.787879884925287,23485.471530588475,169565.25063973697,169700,169960,5,0.9006644056387427,0.011955593509820665,8.109113,117164,128940,140285,146775,158614,166024,169865
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c5000,5000,,,go,http-gin,2,True,,,41658.48793490552,1253429,0,0.0,118875.47,184300,1.8071902072512307,23051.523723265873,168486.66916630807,168616,168760,5,0.9006618347360115,0.012755102040816327,8.357692,118779,130182,141158,146432,158398,172466,177326
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c5000,5000,,,rust,http-actix,0,True,,,92851.62227106321,2787055,0,0.0,52570.495,90160,1.9741234405636756,47034.35477396038,89876.17243118086,90236,90264,4,1.523989307995813,0.009311606252078483,8.127552,51937,55353,59903,63793,72000,78975,84223
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c5000,5000,,,rust,http-actix,1,True,,,90618.12530252122,2722659,0,0.0,53860.436,94759,1.9764065393766515,45849.942052459366,89809.03615461981,90156,90396,4,1.5063259604702872,0.0071464184809705835,8.345209,53179,56371,61625,67003,76461,84262,90591
20260925T083500Z-native-vm,http.users-framework,secondary,throughput,c5000,5000,,,rust,http-actix,2,True,,,92994.41957225508,2797501,0,0.0,52673.739,100629,1.9766663030259557,47046.08938286432,89871.62607643666,90164,90320,4,1.4916543955717816,0.005973120955699353,8.448556,52213,55188,58702,62101,71842,88025,93879
