run_id,workload,target,build_track,scenario,lang,round,i,ok,time_s,peak_rss_kb,cpu_s
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,0,0,True,64.84660226993999,429196,240.41
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,0,1,True,63.26811025794,428736,234.96
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,1,0,True,63.94170178212,430208,237.97000000000003
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,1,1,True,64.68896938112,428060,239.87
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,2,0,True,64.48793429232,428952,239.89999999999998
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,2,1,True,62.719166966319996,428936,233.14
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,3,0,True,62.03280444608,429300,231.1
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,3,1,True,62.82003340208,428740,232.41
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,4,0,True,63.8050111682,429672,236.97
20260925T083500Z-native-vm,compile.suite,suite,release,clean,rust,4,1,True,63.768671653199995,429280,235.54000000000002
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,0,0,True,22.11185315122,1197624,72.83
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,0,1,True,21.72588894322,1257568,73.33
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,1,0,True,21.80304535246,1260340,72.75
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,1,1,True,21.82769279146,1213112,73.25
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,2,0,True,21.67825592574,1268092,72.9
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,2,1,True,21.91072769774,1214356,72.31
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,3,0,True,22.66040271868,1214388,74.34
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,3,1,True,21.50354371668,1252372,72.44
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,4,0,True,21.82007052994,1245240,73.24000000000001
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,go,4,1,True,22.14647317994,1270880,74.31
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,0,0,True,64.85132799946,429292,240.19
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,0,1,True,64.14961611945999,428936,237.98000000000002
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,1,0,True,62.7252869173,429540,233.91
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,1,1,True,63.521890404299995,429096,236.26000000000002
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,2,0,True,62.4446342775,428944,232.26
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,2,1,True,63.4574063515,430132,235.05
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,3,0,True,63.937835436140006,428724,237.22
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,3,1,True,63.74739530314,428200,236.98000000000002
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,4,0,True,65.68323229869999,428784,241.9
20260925T083500Z-native-vm,compile.suite,suite,release,clean-std-cached,rust,4,1,True,64.5523498787,428988,239.04000000000002
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,0,0,True,1.14877172972,152616,3.58
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,0,1,True,1.23188435272,155468,3.74
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,1,0,True,1.18630285776,154472,3.66
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,1,1,True,1.22411005176,155700,3.8000000000000003
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,2,0,True,1.20253929782,155616,3.6
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,2,1,True,1.19707069182,153508,3.67
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,3,0,True,1.1979960082399999,152164,3.72
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,3,1,True,1.16564312424,152788,3.5700000000000003
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,4,0,True,1.14750891836,155276,3.64
20260925T083500Z-native-vm,compile.suite,suite,release,edit,go,4,1,True,1.22334564736,152756,3.7800000000000002
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,0,0,True,11.221378705480001,289488,37.83
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,0,1,True,10.75725162048,289904,37.78
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,1,0,True,10.6459104064,289308,37.6
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,1,1,True,10.8502900064,291372,38.040000000000006
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,2,0,True,10.80778024844,289196,38.47
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,2,1,True,10.730734434439999,289972,38.16
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,3,0,True,11.75985302308,289168,39.11
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,3,1,True,10.42998119308,289944,37.23
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,4,0,True,11.30450777734,290132,37.949999999999996
20260925T083500Z-native-vm,compile.suite,suite,release,edit,rust,4,1,True,11.00838301434,288396,37.51
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,0,0,True,0.15636466222,38528,0.41000000000000003
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,0,1,True,0.16441595422,39236,0.42000000000000004
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,1,0,True,0.16437976414000002,38908,0.43
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,1,1,True,0.17591301614000002,38800,0.44999999999999996
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,2,0,True,0.17583270978,40116,0.45999999999999996
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,2,1,True,0.16252116178,39356,0.43
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,3,0,True,0.18002203222,38556,0.46
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,3,1,True,0.17699436122,38256,0.45
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,4,0,True,0.17723610256,39224,0.44999999999999996
20260925T083500Z-native-vm,compile.suite,suite,release,noop,go,4,1,True,0.17402317356,39832,0.43000000000000005
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,0,0,True,0.18795037398,70852,0.18
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,0,1,True,0.20835291498,70928,0.19
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,1,0,True,0.2081668802,70888,0.2
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,1,1,True,0.2031102982,71092,0.19
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,2,0,True,0.19241812154000001,70992,0.18
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,2,1,True,0.19429682854000002,70960,0.18
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,3,0,True,0.19718284442000003,71508,0.19
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,3,1,True,0.19992880642000002,71332,0.19
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,4,0,True,0.18543676326000003,71056,0.18
20260925T083500Z-native-vm,compile.suite,suite,release,noop,rust,4,1,True,0.20620396926,71208,0.19
